time,submit_job_all,start_job_all,end_job_all,submit_gpu_job,start_gpu_job,end_gpu_job,submit_gpu_num,start_gpu_num,end_gpu_num
2020-09-09 22:50:00,7,5,4,6,4,3,48,32,24
2020-09-09 23:00:00,5,8,9,1,4,5,8,20,32
2020-09-09 23:10:00,4,4,3,4,4,3,19,19,24
2020-09-09 23:20:00,4,4,2,4,4,2,14,14,4
2020-09-09 23:30:00,0,0,1,0,0,1,0,0,1
2020-09-09 23:40:00,1,1,2,0,0,2,0,0,9
2020-09-09 23:50:00,0,0,0,0,0,0,0,0,0
2020-09-10 00:00:00,0,0,1,0,0,1,0,0,2
2020-09-10 00:10:00,1,2,1,1,2,1,1,9,8
2020-09-10 00:20:00,0,1,3,0,1,3,0,8,20
2020-09-10 00:30:00,1,1,2,1,1,2,1,1,2
2020-09-10 00:40:00,3,3,3,3,3,3,17,17,20
2020-09-10 00:50:00,0,0,0,0,0,0,0,0,0
2020-09-10 01:00:00,2,2,2,2,2,2,9,9,9
2020-09-10 01:10:00,1,1,1,1,1,1,1,1,8
2020-09-10 01:20:00,0,0,1,0,0,1,0,0,1
2020-09-10 01:30:00,0,0,1,0,0,1,0,0,1
2020-09-10 01:40:00,3,3,3,3,3,3,3,3,3
2020-09-10 01:50:00,1,1,2,1,1,2,1,1,2
2020-09-10 02:00:00,7,6,3,7,6,3,58,42,33
2020-09-10 02:10:00,2,2,3,2,2,3,2,2,4
2020-09-10 02:20:00,0,0,1,0,0,1,0,0,1
2020-09-10 02:30:00,2,2,3,2,2,3,9,9,10
2020-09-10 02:40:00,0,0,0,0,0,0,0,0,0
2020-09-10 02:50:00,0,1,1,0,1,1,0,16,16
2020-09-10 03:00:00,2,2,0,2,2,0,9,9,0
2020-09-10 03:10:00,4,4,5,4,4,5,5,5,25
2020-09-10 03:20:00,4,4,3,4,4,3,17,17,11
2020-09-10 03:30:00,0,0,2,0,0,2,0,0,9
2020-09-10 03:40:00,0,0,1,0,0,1,0,0,1
2020-09-10 03:50:00,0,0,0,0,0,0,0,0,0
2020-09-10 04:00:00,1,1,2,1,1,2,2,2,9
2020-09-10 04:10:00,1,1,1,1,1,1,1,1,8
2020-09-10 04:20:00,0,0,3,0,0,3,0,0,6
2020-09-10 04:30:00,0,0,1,0,0,1,0,0,1
2020-09-10 04:40:00,0,0,0,0,0,0,0,0,0
2020-09-10 04:50:00,0,0,0,0,0,0,0,0,0
2020-09-10 05:00:00,1,1,0,1,1,0,1,1,0
2020-09-10 05:10:00,0,0,0,0,0,0,0,0,0
2020-09-10 05:20:00,0,0,0,0,0,0,0,0,0
2020-09-10 05:30:00,1,1,2,1,1,2,16,16,17
2020-09-10 05:40:00,1,4,4,1,4,4,4,52,52
2020-09-10 05:50:00,0,0,0,0,0,0,0,0,0
2020-09-10 06:00:00,2,2,2,2,2,2,9,9,20
2020-09-10 06:10:00,0,0,1,0,0,1,0,0,8
2020-09-10 06:20:00,0,0,0,0,0,0,0,0,0
2020-09-10 06:30:00,2,2,4,2,2,4,23,23,37
2020-09-10 06:40:00,0,0,0,0,0,0,0,0,0
2020-09-10 06:50:00,1,1,1,1,1,1,8,8,16
2020-09-10 07:00:00,2,2,2,2,2,2,3,3,15
2020-09-10 07:10:00,1,2,2,1,2,2,7,15,10
2020-09-10 07:20:00,1,0,1,1,0,1,32,0,1
2020-09-10 07:30:00,0,0,0,0,0,0,0,0,0
2020-09-10 07:40:00,0,4,4,0,4,4,0,32,56
2020-09-10 07:50:00,2,2,2,2,2,2,9,9,9
2020-09-10 08:00:00,1,1,0,1,1,0,1,1,0
2020-09-10 08:10:00,0,0,0,0,0,0,0,0,0
2020-09-10 08:20:00,1,1,2,1,1,2,4,4,5
2020-09-10 08:30:00,2,2,3,1,1,3,2,2,17
2020-09-10 08:40:00,2,2,0,2,2,0,5,5,0
2020-09-10 08:50:00,5,5,3,5,5,3,21,21,16
2020-09-10 09:00:00,2,2,2,2,2,2,10,10,10
2020-09-10 09:10:00,3,3,3,3,3,3,24,24,24
2020-09-10 09:20:00,4,4,4,4,4,4,32,32,25
2020-09-10 09:30:00,3,3,3,3,3,3,24,24,24
2020-09-10 09:40:00,2,3,3,1,2,2,8,12,16
2020-09-10 09:50:00,14,16,4,14,16,4,20,60,28
2020-09-10 10:00:00,4,4,15,2,2,13,16,16,23
2020-09-10 10:10:00,20,20,16,15,15,11,51,51,21
2020-09-10 10:20:00,21,21,12,17,17,8,44,44,35
2020-09-10 10:30:00,17,17,28,14,14,25,156,156,168
2020-09-10 10:40:00,15,14,11,13,12,9,95,87,54
2020-09-10 10:50:00,6,6,4,5,5,4,36,36,35
2020-09-10 11:00:00,11,11,9,8,8,7,88,88,80
2020-09-10 11:10:00,5,5,6,5,5,6,56,56,72
2020-09-10 11:20:00,8,8,7,4,4,3,33,33,10
2020-09-10 11:30:00,5,5,7,2,2,4,24,24,40
2020-09-10 11:40:00,3,3,2,2,2,1,16,16,8
2020-09-10 11:50:00,3,3,3,2,2,2,17,17,4
2020-09-10 12:00:00,9,9,8,5,5,4,40,40,30
2020-09-10 12:10:00,8,7,7,7,6,6,40,36,44
2020-09-10 12:20:00,12,12,12,12,12,12,224,224,217
2020-09-10 12:30:00,105,105,105,103,103,103,12683,12683,12690
2020-09-10 12:40:00,124,120,119,123,119,118,14419,14403,14379
2020-09-10 12:50:00,108,107,107,104,103,103,12831,12829,12836
2020-09-10 13:00:00,18,18,16,14,14,14,1052,932,932
2020-09-10 13:10:00,11,10,11,8,7,6,67,66,50
2020-09-10 13:20:00,8,8,7,8,8,7,42,42,38
2020-09-10 13:30:00,16,18,18,13,15,16,67,75,87
2020-09-10 13:40:00,10,12,7,9,11,7,51,56,31
2020-09-10 13:50:00,12,12,14,12,12,14,74,74,100
2020-09-10 14:00:00,11,10,11,11,10,11,109,108,118
2020-09-10 14:10:00,11,12,14,11,12,12,62,63,63
2020-09-10 14:20:00,21,20,20,15,14,14,741,797,916
2020-09-10 14:30:00,28,31,26,26,29,24,719,791,659
2020-09-10 14:40:00,28,26,27,28,26,27,184,172,158
2020-09-10 14:50:00,33,34,31,28,29,28,224,222,215
2020-09-10 15:00:00,8,8,10,7,7,8,73,73,60
2020-09-10 15:10:00,26,26,24,7,7,7,29,29,54
2020-09-10 15:20:00,21,21,25,13,13,14,336,336,311
2020-09-10 15:30:00,12,12,10,9,9,8,44,44,43
2020-09-10 15:40:00,9,9,11,6,6,8,19,19,25
2020-09-10 15:50:00,15,12,8,14,11,6,87,62,76
2020-09-10 16:00:00,10,10,12,8,8,10,69,69,74
2020-09-10 16:10:00,3,3,4,3,3,4,20,20,24
2020-09-10 16:20:00,15,15,12,14,14,11,149,149,132
2020-09-10 16:30:00,15,16,15,13,14,14,129,130,111
2020-09-10 16:40:00,13,14,15,9,10,10,90,98,120
2020-09-10 16:50:00,13,13,11,12,12,10,97,97,72
2020-09-10 17:00:00,29,29,31,28,28,30,160,160,186
2020-09-10 17:10:00,16,14,11,15,13,10,154,118,98
2020-09-10 17:20:00,17,17,19,17,17,19,161,133,133
2020-09-10 17:30:00,19,19,17,19,19,17,100,100,114
2020-09-10 17:40:00,20,18,16,19,17,15,151,135,101
2020-09-10 17:50:00,12,13,15,9,10,12,84,92,98
2020-09-10 18:00:00,9,8,9,9,8,9,66,58,72
2020-09-10 18:10:00,7,9,9,3,5,5,16,40,64
2020-09-10 18:20:00,5,6,5,4,5,3,14,22,16
2020-09-10 18:30:00,7,7,7,5,5,5,23,23,18
2020-09-10 18:40:00,4,4,3,3,3,3,19,19,19
2020-09-10 18:50:00,5,5,3,4,4,3,22,22,18
2020-09-10 19:00:00,7,7,7,7,7,7,41,41,41
2020-09-10 19:10:00,14,15,13,11,12,10,48,56,53
2020-09-10 19:20:00,12,10,11,12,10,11,79,55,57
2020-09-10 19:30:00,12,12,12,12,12,12,45,53,38
2020-09-10 19:40:00,6,6,7,6,6,6,31,31,36
2020-09-10 19:50:00,7,7,5,6,6,5,31,31,20
2020-09-10 20:00:00,12,13,13,10,11,11,73,81,81
2020-09-10 20:10:00,10,9,10,9,8,9,71,63,67
2020-09-10 20:20:00,18,19,15,17,18,15,93,101,92
2020-09-10 20:30:00,9,9,8,5,5,6,29,29,37
2020-09-10 20:40:00,8,8,9,8,8,7,44,44,35
2020-09-10 20:50:00,16,16,18,13,13,16,101,101,117
2020-09-10 21:00:00,4,4,5,4,4,4,42,42,50
2020-09-10 21:10:00,6,2,1,4,0,1,25,0,4
2020-09-10 21:20:00,5,2,3,5,2,3,8,2,9
2020-09-10 21:30:00,5,5,4,5,5,4,42,42,26
2020-09-10 21:40:00,4,4,5,4,4,4,26,26,26
2020-09-10 21:50:00,0,0,1,0,0,1,0,0,8
2020-09-10 22:00:00,4,4,4,4,4,4,20,20,20
2020-09-10 22:10:00,2,2,2,0,0,1,0,0,16
2020-09-10 22:20:00,1,1,3,1,1,3,1,8,40
2020-09-10 22:30:00,3,3,2,3,3,2,40,40,24
2020-09-10 22:40:00,4,4,4,4,4,4,48,48,48
2020-09-10 22:50:00,4,4,5,4,4,5,48,48,52
2020-09-10 23:00:00,9,8,9,8,7,7,97,81,81
2020-09-10 23:10:00,1,1,2,1,1,2,8,8,16
2020-09-10 23:20:00,5,3,0,5,3,0,35,3,0
2020-09-10 23:30:00,0,0,0,0,0,0,0,0,0
2020-09-10 23:40:00,0,0,0,0,0,0,0,0,0
2020-09-10 23:50:00,8,8,8,0,0,0,0,0,0
2020-09-11 00:00:00,6,6,4,3,3,1,3,3,1
2020-09-11 00:10:00,3,3,3,1,1,1,1,1,1
2020-09-11 00:20:00,5,5,4,0,0,0,0,0,0
2020-09-11 00:30:00,2,2,6,0,0,3,0,0,24
2020-09-11 00:40:00,4,4,3,2,2,1,16,16,1
2020-09-11 00:50:00,4,3,3,1,0,1,8,0,1
2020-09-11 01:00:00,0,0,0,0,0,0,0,0,0
2020-09-11 01:10:00,2,2,3,2,2,2,16,16,16
2020-09-11 01:20:00,1,1,1,1,1,1,1,1,1
2020-09-11 01:30:00,1,1,0,0,0,0,0,0,0
2020-09-11 01:40:00,0,0,2,0,0,1,0,0,1
2020-09-11 01:50:00,0,2,5,0,2,5,0,4,19
2020-09-11 02:00:00,0,0,1,0,0,1,0,0,1
2020-09-11 02:10:00,1,1,0,0,0,0,0,0,0
2020-09-11 02:20:00,2,3,3,1,2,2,1,3,2
2020-09-11 02:30:00,3,3,4,0,0,0,0,0,0
2020-09-11 02:40:00,0,0,1,0,0,1,0,0,16
2020-09-11 02:50:00,0,0,0,0,0,0,0,0,0
2020-09-11 03:00:00,0,0,0,0,0,0,0,0,0
2020-09-11 03:10:00,0,0,0,0,0,0,0,0,0
2020-09-11 03:20:00,0,0,0,0,0,0,0,0,0
2020-09-11 03:30:00,1,1,1,1,1,1,1,1,1
2020-09-11 03:40:00,0,0,0,0,0,0,0,0,0
2020-09-11 03:50:00,0,0,0,0,0,0,0,0,0
2020-09-11 04:00:00,0,0,0,0,0,0,0,0,0
2020-09-11 04:10:00,0,0,0,0,0,0,0,0,0
2020-09-11 04:20:00,0,0,0,0,0,0,0,0,0
2020-09-11 04:30:00,1,1,1,1,1,1,1,1,1
2020-09-11 04:40:00,0,0,1,0,0,1,0,0,8
2020-09-11 04:50:00,0,0,0,0,0,0,0,0,0
2020-09-11 05:00:00,0,0,0,0,0,0,0,0,0
2020-09-11 05:10:00,0,0,0,0,0,0,0,0,0
2020-09-11 05:20:00,0,0,0,0,0,0,0,0,0
2020-09-11 05:30:00,0,0,0,0,0,0,0,0,0
2020-09-11 05:40:00,1,2,2,1,2,2,1,33,33
2020-09-11 05:50:00,0,0,0,0,0,0,0,0,0
2020-09-11 06:00:00,0,0,0,0,0,0,0,0,0
2020-09-11 06:10:00,0,0,0,0,0,0,0,0,0
2020-09-11 06:20:00,2,3,3,2,3,3,2,10,6
2020-09-11 06:30:00,1,1,0,1,1,0,1,1,0
2020-09-11 06:40:00,0,0,1,0,0,1,0,0,1
2020-09-11 06:50:00,1,1,1,1,1,1,1,1,1
2020-09-11 07:00:00,0,0,0,0,0,0,0,0,0
2020-09-11 07:10:00,0,0,0,0,0,0,0,0,0
2020-09-11 07:20:00,0,0,1,0,0,1,0,0,8
2020-09-11 07:30:00,0,0,0,0,0,0,0,0,0
2020-09-11 07:40:00,0,0,0,0,0,0,0,0,0
2020-09-11 07:50:00,1,1,1,1,1,1,1,1,1
2020-09-11 08:00:00,0,0,0,0,0,0,0,0,0
2020-09-11 08:10:00,0,0,0,0,0,0,0,0,0
2020-09-11 08:20:00,0,0,0,0,0,0,0,0,0
2020-09-11 08:30:00,0,0,0,0,0,0,0,0,0
2020-09-11 08:40:00,0,0,0,0,0,0,0,0,0
2020-09-11 08:50:00,1,2,3,1,2,3,1,2,4
2020-09-11 09:00:00,1,1,1,1,1,1,1,1,1
2020-09-11 09:10:00,2,2,1,0,0,0,0,0,0
2020-09-11 09:20:00,3,3,1,3,3,1,9,9,4
2020-09-11 09:30:00,2,2,4,2,2,3,8,8,9
2020-09-11 09:40:00,5,4,3,4,3,3,15,7,7
2020-09-11 09:50:00,8,8,8,4,4,3,39,39,38
2020-09-11 10:00:00,7,7,6,6,6,5,24,24,15
2020-09-11 10:10:00,8,8,5,6,6,4,41,41,24
2020-09-11 10:20:00,4,4,2,4,4,2,32,32,8
2020-09-11 10:30:00,3,4,7,2,3,6,8,16,30
2020-09-11 10:40:00,3,3,2,3,3,2,24,24,8
2020-09-11 10:50:00,4,4,2,3,3,1,14,14,4
2020-09-11 11:00:00,6,6,10,2,2,3,12,12,13
2020-09-11 11:10:00,7,7,9,5,5,6,11,11,19
2020-09-11 11:20:00,13,13,12,11,11,11,43,43,57
2020-09-11 11:30:00,12,12,12,12,12,10,49,49,26
2020-09-11 11:40:00,6,4,4,6,4,4,27,19,26
2020-09-11 11:50:00,9,8,6,7,6,5,14,12,10
2020-09-11 12:00:00,5,7,7,4,6,6,29,45,49
2020-09-11 12:10:00,9,9,8,6,6,5,19,19,15
2020-09-11 12:20:00,10,11,12,7,8,9,57,73,85
2020-09-11 12:30:00,6,7,9,5,6,7,52,54,70
2020-09-11 12:40:00,3,3,2,2,2,2,5,5,5
2020-09-11 12:50:00,3,3,3,3,3,3,16,16,16
2020-09-11 13:00:00,4,4,3,4,4,3,11,11,3
2020-09-11 13:10:00,5,5,5,5,5,4,40,40,32
2020-09-11 13:20:00,12,11,10,12,11,10,77,76,67
2020-09-11 13:30:00,9,9,9,9,9,8,68,68,64
2020-09-11 13:40:00,12,12,9,11,11,8,73,73,60
2020-09-11 13:50:00,14,14,14,10,10,11,73,66,66
2020-09-11 14:00:00,10,10,12,10,10,10,66,66,73
2020-09-11 14:10:00,16,16,18,4,4,5,25,25,26
2020-09-11 14:20:00,2,2,3,2,2,3,16,16,24
2020-09-11 14:30:00,3,2,1,3,2,1,41,9,8
2020-09-11 14:40:00,10,10,11,10,10,11,31,31,39
2020-09-11 14:50:00,14,13,10,12,11,8,47,39,29
2020-09-11 15:00:00,7,7,9,7,7,9,7,7,23
2020-09-11 15:10:00,7,7,7,7,7,7,15,15,9
2020-09-11 15:20:00,15,15,14,15,15,14,64,64,63
2020-09-11 15:30:00,14,14,17,14,14,16,49,49,45
2020-09-11 15:40:00,27,24,20,26,23,20,124,100,90
2020-09-11 15:50:00,12,12,13,12,12,13,61,61,57
2020-09-11 16:00:00,8,9,8,8,9,8,64,80,51
2020-09-11 16:10:00,8,8,7,8,8,7,22,22,28
2020-09-11 16:20:00,6,6,6,6,6,6,65,65,58
2020-09-11 16:30:00,5,6,3,5,6,3,14,30,25
2020-09-11 16:40:00,8,8,7,8,8,7,29,29,28
2020-09-11 16:50:00,15,15,15,14,14,14,63,63,63
2020-09-11 17:00:00,10,10,9,10,10,9,73,73,65
2020-09-11 17:10:00,9,8,8,9,8,8,65,64,64
2020-09-11 17:20:00,7,6,7,7,6,7,50,48,56
2020-09-11 17:30:00,10,10,8,10,10,8,66,66,57
2020-09-11 17:40:00,5,6,6,5,6,6,43,45,52
2020-09-11 17:50:00,6,6,8,6,6,8,57,57,56
2020-09-11 18:00:00,9,10,13,9,10,13,75,83,130
2020-09-11 18:10:00,8,8,7,7,7,7,66,66,35
2020-09-11 18:20:00,7,6,6,7,6,6,56,48,48
2020-09-11 18:30:00,15,14,15,15,14,15,112,108,102
2020-09-11 18:40:00,21,11,13,19,9,9,82,42,44
2020-09-11 18:50:00,11,7,11,11,7,10,50,34,44
2020-09-11 19:00:00,1,1,0,1,1,0,8,8,0
2020-09-11 19:10:00,2,2,3,2,2,3,16,16,24
2020-09-11 19:20:00,7,6,5,5,4,3,34,18,17
2020-09-11 19:30:00,6,7,5,4,5,5,24,40,24
2020-09-11 19:40:00,7,5,6,6,4,4,48,40,40
2020-09-11 19:50:00,9,8,6,8,7,6,70,66,66
2020-09-11 20:00:00,7,7,7,6,6,6,29,29,29
2020-09-11 20:10:00,2,2,1,2,2,1,9,9,1
2020-09-11 20:20:00,3,3,4,3,3,4,3,3,131
2020-09-11 20:30:00,9,9,7,6,6,5,147,147,19
2020-09-11 20:40:00,4,3,3,4,3,2,15,7,3
2020-09-11 20:50:00,2,2,4,2,2,4,16,16,25
2020-09-11 21:00:00,6,6,5,6,6,5,7,7,12
2020-09-11 21:10:00,2,2,3,2,2,3,2,2,3
2020-09-11 21:20:00,4,4,3,4,4,3,4,4,3
2020-09-11 21:30:00,1,1,3,1,1,3,4,4,10
2020-09-11 21:40:00,1,1,1,1,1,1,8,8,4
2020-09-11 21:50:00,0,0,0,0,0,0,0,0,0
2020-09-11 22:00:00,1,3,5,1,3,5,8,13,29
2020-09-11 22:10:00,4,4,6,4,4,6,32,32,48
2020-09-11 22:20:00,4,4,3,4,4,3,11,11,10
2020-09-11 22:30:00,2,2,2,2,2,2,2,2,9
2020-09-11 22:40:00,6,8,6,4,6,6,17,25,21
2020-09-11 22:50:00,2,4,3,2,4,3,2,10,6
2020-09-11 23:00:00,8,4,7,7,3,3,27,3,3
2020-09-11 23:10:00,0,0,1,0,0,1,0,0,1
2020-09-11 23:20:00,1,2,1,1,2,1,8,12,4
2020-09-11 23:30:00,7,5,5,7,5,5,49,40,40
2020-09-11 23:40:00,7,7,4,5,5,2,26,26,9
2020-09-11 23:50:00,7,8,7,7,8,6,21,22,20
2020-09-12 00:00:00,4,4,2,2,2,2,2,2,9
2020-09-12 00:10:00,3,4,5,2,3,5,5,9,22
2020-09-12 00:20:00,1,2,2,1,2,2,1,5,8
2020-09-12 00:30:00,5,5,4,5,5,4,5,5,4
2020-09-12 00:40:00,2,2,2,2,2,2,5,5,2
2020-09-12 00:50:00,1,2,3,1,2,3,1,5,6
2020-09-12 01:00:00,2,2,1,2,2,1,2,2,1
2020-09-12 01:10:00,2,4,4,2,4,4,2,11,26
2020-09-12 01:20:00,0,5,6,0,5,6,0,40,34
2020-09-12 01:30:00,2,3,2,2,3,2,5,9,5
2020-09-12 01:40:00,3,3,3,3,3,3,6,6,6
2020-09-12 01:50:00,2,5,5,2,5,5,2,22,22
2020-09-12 02:00:00,1,1,1,1,1,1,1,1,1
2020-09-12 02:10:00,3,5,5,3,5,5,9,22,22
2020-09-12 02:20:00,2,2,2,2,2,2,2,2,9
2020-09-12 02:30:00,1,1,2,1,1,2,1,1,2
2020-09-12 02:40:00,0,0,0,0,0,0,0,0,0
2020-09-12 02:50:00,3,4,3,3,4,3,3,7,13
2020-09-12 03:00:00,7,8,8,7,8,8,16,24,28
2020-09-12 03:10:00,0,0,3,0,0,3,0,0,24
2020-09-12 03:20:00,7,7,6,7,7,6,12,14,12
2020-09-12 03:30:00,1,2,4,1,2,4,1,5,14
2020-09-12 03:40:00,1,1,0,1,1,0,4,4,0
2020-09-12 03:50:00,0,1,1,0,1,1,0,4,4
2020-09-12 04:00:00,0,0,1,0,0,1,0,0,8
2020-09-12 04:10:00,0,0,2,0,0,2,0,0,12
2020-09-12 04:20:00,0,1,0,0,1,0,0,4,0
2020-09-12 04:30:00,0,0,0,0,0,0,0,0,0
2020-09-12 04:40:00,0,4,4,0,4,4,0,16,16
2020-09-12 04:50:00,0,1,1,0,1,1,0,4,4
2020-09-12 05:00:00,0,0,0,0,0,0,0,0,0
2020-09-12 05:10:00,0,0,1,0,0,1,0,0,4
2020-09-12 05:20:00,3,3,2,3,3,2,31,31,24
2020-09-12 05:30:00,0,1,1,0,1,1,0,2,8
2020-09-12 05:40:00,1,1,3,1,1,3,2,2,27
2020-09-12 05:50:00,1,1,1,1,1,1,7,7,2
2020-09-12 06:00:00,0,0,0,0,0,0,0,0,0
2020-09-12 06:10:00,1,1,1,1,1,1,2,2,7
2020-09-12 06:20:00,1,1,1,1,1,1,7,7,2
2020-09-12 06:30:00,0,0,0,0,0,0,0,0,0
2020-09-12 06:40:00,2,2,2,2,2,2,6,6,11
2020-09-12 06:50:00,0,2,3,0,2,3,0,16,18
2020-09-12 07:00:00,0,0,0,0,0,0,0,0,0
2020-09-12 07:10:00,3,3,1,3,3,1,16,16,4
2020-09-12 07:20:00,3,3,4,1,1,3,1,1,13
2020-09-12 07:30:00,0,0,1,0,0,0,0,0,0
2020-09-12 07:40:00,1,1,0,1,1,0,8,8,0
2020-09-12 07:50:00,2,2,3,1,1,2,1,1,10
2020-09-12 08:00:00,1,1,4,0,0,3,0,0,17
2020-09-12 08:10:00,0,0,0,0,0,0,0,0,0
2020-09-12 08:20:00,0,0,0,0,0,0,0,0,0
2020-09-12 08:30:00,0,0,0,0,0,0,0,0,0
2020-09-12 08:40:00,0,0,1,0,0,1,0,0,8
2020-09-12 08:50:00,0,0,0,0,0,0,0,0,0
2020-09-12 09:00:00,8,8,3,4,4,3,20,20,12
2020-09-12 09:10:00,0,0,0,0,0,0,0,0,0
2020-09-12 09:20:00,2,2,2,2,2,2,2,2,2
2020-09-12 09:30:00,2,2,2,2,2,2,16,16,16
2020-09-12 09:40:00,0,0,0,0,0,0,0,0,0
2020-09-12 09:50:00,0,0,0,0,0,0,0,0,0
2020-09-12 10:00:00,0,0,0,0,0,0,0,0,0
2020-09-12 10:10:00,0,0,0,0,0,0,0,0,0
2020-09-12 10:20:00,1,1,3,1,1,2,1,1,8
2020-09-12 10:30:00,4,4,1,4,4,1,10,10,1
2020-09-12 10:40:00,7,7,6,7,7,6,42,42,27
2020-09-12 10:50:00,4,4,3,4,4,3,7,7,6
2020-09-12 11:00:00,1,1,1,1,1,1,1,1,1
2020-09-12 11:10:00,0,0,1,0,0,1,0,0,1
2020-09-12 11:20:00,3,2,2,3,2,1,3,2,1
2020-09-12 11:30:00,10,11,10,9,10,10,133,134,134
2020-09-12 11:40:00,2,1,1,2,1,1,64,32,32
2020-09-12 11:50:00,6,7,8,6,7,8,34,72,81
2020-09-12 12:00:00,2,1,0,2,1,0,16,8,0
2020-09-12 12:10:00,0,0,0,0,0,0,0,0,0
2020-09-12 12:20:00,1,2,1,1,2,1,1,2,1
2020-09-12 12:30:00,4,4,3,4,4,3,18,18,10
2020-09-12 12:40:00,2,2,3,2,2,3,9,9,17
2020-09-12 12:50:00,2,2,3,2,2,3,2,2,10
2020-09-12 13:00:00,6,6,0,6,6,0,48,48,0
2020-09-12 13:10:00,3,3,1,3,3,1,18,18,7
2020-09-12 13:20:00,1,1,2,1,1,2,7,8,10
2020-09-12 13:30:00,2,2,2,2,2,2,9,9,9
2020-09-12 13:40:00,7,5,4,7,5,4,42,26,18
2020-09-12 13:50:00,3,2,1,3,2,1,24,16,8
2020-09-12 14:00:00,0,0,0,0,0,0,0,0,0
2020-09-12 14:10:00,0,0,1,0,0,1,0,0,8
2020-09-12 14:20:00,3,3,2,3,3,2,24,24,16
2020-09-12 14:30:00,2,2,2,2,2,2,2,2,9
2020-09-12 14:40:00,1,1,1,1,1,1,8,8,1
2020-09-12 14:50:00,1,1,3,1,1,3,8,8,10
2020-09-12 15:00:00,3,4,2,3,4,2,10,17,24
2020-09-12 15:10:00,0,1,4,0,1,4,0,8,25
2020-09-12 15:20:00,2,2,2,2,2,2,2,2,2
2020-09-12 15:30:00,8,7,5,7,6,5,29,13,5
2020-09-12 15:40:00,7,7,5,7,7,5,32,32,19
2020-09-12 15:50:00,9,4,3,9,4,3,37,4,17
2020-09-12 16:00:00,6,4,6,6,4,6,20,11,6
2020-09-12 16:10:00,14,13,6,14,13,6,22,14,7
2020-09-12 16:20:00,12,12,10,11,11,9,12,12,10
2020-09-12 16:30:00,2,2,3,2,2,3,2,2,3
2020-09-12 16:40:00,3,3,3,2,2,2,17,17,9
2020-09-12 16:50:00,1,1,1,0,0,0,0,0,0
2020-09-12 17:00:00,3,5,6,1,3,5,1,17,27
2020-09-12 17:10:00,11,11,10,9,9,7,26,26,14
2020-09-12 17:20:00,8,7,5,8,7,5,14,10,5
2020-09-12 17:30:00,3,3,2,1,1,0,1,1,0
2020-09-12 17:40:00,1,1,2,1,1,2,1,1,2
2020-09-12 17:50:00,1,1,1,1,1,1,16,16,16
2020-09-12 18:00:00,2,2,2,2,2,2,17,17,17
2020-09-12 18:10:00,1,1,0,1,1,0,1,1,0
2020-09-12 18:20:00,2,0,0,2,0,0,8,0,0
2020-09-12 18:30:00,17,17,20,9,9,6,40,40,37
2020-09-12 18:40:00,7,8,5,7,8,5,38,42,39
2020-09-12 18:50:00,1,1,4,1,1,4,8,8,22
2020-09-12 19:00:00,0,0,3,0,0,3,0,0,41
2020-09-12 19:10:00,1,1,2,1,1,0,32,32,0
2020-09-12 19:20:00,4,4,4,3,3,4,241,241,249
2020-09-12 19:30:00,3,2,0,3,2,0,10,9,0
2020-09-12 19:40:00,1,1,1,1,1,1,32,32,32
2020-09-12 19:50:00,1,1,0,1,1,0,1,1,0
2020-09-12 20:00:00,0,0,2,0,0,2,0,0,33
2020-09-12 20:10:00,6,7,5,6,7,4,40,41,4
2020-09-12 20:20:00,7,7,8,7,7,8,69,69,73
2020-09-12 20:30:00,2,2,3,2,2,3,2,2,34
2020-09-12 20:40:00,5,3,8,5,3,8,50,34,8
2020-09-12 20:50:00,1,1,4,1,1,4,1,1,4
2020-09-12 21:00:00,1,1,2,1,1,2,4,4,5
2020-09-12 21:10:00,5,5,4,5,5,4,14,14,13
2020-09-12 21:20:00,4,4,4,3,3,4,3,3,11
2020-09-12 21:30:00,4,4,2,4,4,2,4,4,2
2020-09-12 21:40:00,2,2,3,2,2,3,36,36,37
2020-09-12 21:50:00,8,8,8,8,8,8,11,11,42
2020-09-12 22:00:00,5,5,4,5,5,4,53,53,14
2020-09-12 22:10:00,8,8,4,8,8,4,50,50,17
2020-09-12 22:20:00,16,16,14,16,16,14,86,86,84
2020-09-12 22:30:00,12,12,14,12,12,14,95,95,101
2020-09-12 22:40:00,7,7,10,7,7,10,42,42,83
2020-09-12 22:50:00,7,7,4,7,7,4,83,83,35
2020-09-12 23:00:00,8,8,8,8,8,8,43,43,46
2020-09-12 23:10:00,15,13,14,14,12,12,115,99,85
2020-09-12 23:20:00,12,11,12,10,9,9,53,37,37
2020-09-12 23:30:00,7,6,6,7,6,6,67,65,65
2020-09-12 23:40:00,9,12,12,9,12,12,99,116,123
2020-09-12 23:50:00,2,2,4,2,2,4,5,5,18
2020-09-13 00:00:00,6,6,4,6,6,4,13,13,4
2020-09-13 00:10:00,9,4,4,8,3,3,16,6,3
2020-09-13 00:20:00,5,5,3,5,5,3,5,5,3
2020-09-13 00:30:00,5,6,6,5,6,6,8,16,12
2020-09-13 00:40:00,7,8,7,5,6,5,5,13,12
2020-09-13 00:50:00,16,16,11,15,15,10,34,34,25
2020-09-13 01:00:00,12,10,4,10,8,2,22,18,2
2020-09-13 01:10:00,8,8,10,7,7,10,28,28,38
2020-09-13 01:20:00,9,8,9,8,7,7,43,43,42
2020-09-13 01:30:00,1,2,1,1,2,1,1,9,8
